Tstamp,Str,Thr,RrLH,FrLH,Fr,FrRH,RrRH
1759999920.66,      0.00,     80.00,    250.00,    605.00,   1204.00,    821.00,    837.00
1759999920.70,      0.00,     80.00,    284.00,    722.00,    939.00,    800.00,    815.00
1759999920.75,      0.00,     80.00,    297.00,    694.00,   1679.00,    487.00,    792.00
1759999920.79,      0.00,     80.00,    326.00,    669.00,    519.00,    756.00,    770.00
1759999920.83,      0.00,     80.00,    356.00,    651.00,   1578.00,    498.00,    744.00
1759999920.88,      0.00,     80.00,    366.00,    657.00,   1526.00,    703.00,    714.00
1759999920.92,      0.00,     80.00,    398.00,   1082.00,    958.00,    576.00,    689.00
1759999920.97,      8.00,     80.00,    416.00,   1059.00,   1333.00,    646.00,    661.00
1759999921.01,     52.00,     80.00,    442.00,   1202.00,    734.00,    618.00,     69.00
1759999921.06,     84.00,     80.00,    471.00,   1187.00,   1226.00,    586.00,    602.00
1759999921.10,     66.00,     80.00,    496.00,   1134.00,    936.00,    561.00,    576.00
1759999921.15,      0.00,     80.00,    525.00,   1182.00,   1148.00,    355.00,    556.00
1759999921.19,      0.00,     80.00,    551.00,    893.00,   1090.00,    516.00,    527.00
1759999921.23,      0.00,     80.00,    567.00,   1156.00,    894.00,    508.00,    503.00
1759999921.27,      0.00,     80.00,    593.00,    860.00,    977.00,    496.00,    488.00
1759999921.32,      0.00,     80.00,    611.00,    954.00,    926.00,    486.00,    474.00
1759999921.36,      0.00,     80.00,    621.00,    802.00,    894.00,    480.00,    472.00
1759999921.41,      0.00,     80.00,   1061.00,    943.00,   1296.00,    469.00,    446.00
1759999921.45,      0.00,     80.00,    422.00,    904.00,   1085.00,    462.00,    444.00
1759999921.50,      0.00,     80.00,   1150.00,    864.00,   1161.00,    423.00,    428.00
1759999921.54,      0.00,     80.00,    979.00,    759.00,    714.00,    454.00,    418.00
1759999921.58,      0.00,     80.00,   1161.00,    809.00,   1036.00,    446.00,    416.00
1759999921.62,      0.00,     80.00,    811.00,    637.00,    983.00,    382.00,    399.00
1759999921.66,      0.00,     80.00,    789.00,    818.00,    557.00,    486.00,    409.00
1759999921.71,      0.00,     80.00,   1094.00,   2000.00,    867.00,    414.00,    383.00
1759999921.75,      0.00,     80.00,    763.00,    711.00,    814.00,    452.00,    381.00
