Tstamp,Str,Thr,RrLH,FrLH,Fr,FrRH,RrRH
1760003505.64,      0.00,     60.00,    753.00,   1176.00,    592.00,    532.00,    669.00
1760003505.68,      0.00,     60.00,    754.00,    635.00,   1060.00,    706.00,    661.00
1760003505.73,      0.00,     60.00,    761.00,   1146.00,   1980.00,    703.00,    665.00
1760003505.79,      0.00,     60.00,    762.00,    914.00,   2000.00,    712.00,    666.00
1760003505.83,      0.00,     60.00,    762.00,    615.00,   1872.00,    373.00,    667.00
1760003505.87,      0.00,     60.00,    768.00,    658.00,   1020.00,    707.00,    661.00
1760003505.92,      0.00,     60.00,    771.00,    556.00,   1156.00,   1292.00,    662.00
1760003505.97,     30.00,     60.00,    776.00,   1140.00,   1068.00,   1058.00,    657.00
1760003506.01,     30.00,     60.00,    363.00,   1181.00,   1019.00,    693.00,    644.00
1760003506.06,      0.00,     60.00,    770.00,    687.00,   2000.00,    746.00,    638.00
1760003506.09,      0.00,     60.00,    356.00,    641.00,    560.00,    383.00,    650.00
1760003506.14,      0.00,     60.00,    766.00,   1203.00,    818.00,    862.00,    644.00
1760003506.18,      0.00,     60.00,    759.00,    583.00,    959.00,    825.00,    649.00
1760003506.23,      0.00,     60.00,    757.00,   1002.00,   1356.00,   1454.00,    650.00
1760003506.27,      0.00,     60.00,    758.00,    787.00,    483.00,    520.00,    657.00
1760003506.31,      0.00,     60.00,    750.00,    774.00,    837.00,    786.00,    669.00
1760003506.37,      0.00,     60.00,    745.00,    773.00,   2000.00,   1319.00,    666.00
1760003506.42,      0.00,     60.00,    740.00,    759.00,   2000.00,   1264.00,    685.00
1760003506.46,      0.00,     60.00,    414.00,    583.00,    752.00,    584.00,    686.00
1760003506.50,    -30.00,     60.00,    525.00,    591.00,   1034.00,    804.00,    696.00
1760003506.54,    -30.00,     60.00,    524.00,    746.00,    977.00,   1048.00,    569.00
1760003506.59,    -30.00,     60.00,    714.00,    713.00,    923.00,    959.00,    708.00
1760003506.63,      0.00,     60.00,    712.00,    737.00,    874.00,    848.00,    699.00
1760003506.67,      0.00,     60.00,    393.00,    733.00,    831.00,   1059.00,    571.00
1760003506.72,      0.00,     60.00,    587.00,   1027.00,    786.00,   1026.00,    704.00
1760003506.76,      0.00,     60.00,    703.00,    736.00,    734.00,    602.00,    708.00
1760003506.80,      0.00,     60.00,    713.00,    736.00,    706.00,    968.00,    707.00
1760003506.84,    -30.00,     60.00,    695.00,    563.00,    854.00,    789.00,    716.00
1760003506.88,    -30.00,     60.00,    689.00,    714.00,    610.00,    615.00,    717.00
1760003506.92,      0.00,     60.00,    688.00,    710.00,    551.00,    580.00,    678.00
1760003506.96,      0.00,     60.00,    683.00,    705.00,    526.00,    537.00,    727.00
1760003507.00,      0.00,     60.00,    676.00,    711.00,   1189.00,    488.00,    730.00
1760003507.04,      0.00,     60.00,    672.00,    702.00,   1068.00,    463.00,    729.00
1760003507.08,      0.00,     60.00,    667.00,    703.00,   1291.00,    424.00,    732.00
1760003507.12,    -30.00,     60.00,    672.00,    657.00,   1057.00,    373.00,    735.00
1760003507.16,    -30.00,     60.00,    660.00,    710.00,   1131.00,    364.00,    739.00
1760003507.20,    -30.00,     60.00,    656.00,    297.00,   1152.00,    348.00,    694.00
1760003507.24,    -30.00,     60.00,    653.00,    235.00,   1108.00,    367.00,    743.00
1760003507.28,      0.00,     60.00,    650.00,    203.00,    736.00,   1031.00,    744.00
1760003507.31,      0.00,     60.00,    410.00,    154.00,   1028.00,    761.00,    278.00
1760003507.35,      0.00,     60.00,    651.00,    155.00,    986.00,   1015.00,    260.00
1760003507.39,      0.00,     60.00,    642.00,    791.00,    899.00,    945.00,    254.00
1760003507.43,      0.00,     60.00,    155.00,    813.00,    892.00,    826.00,    242.00
1760003507.47,      0.00,     60.00,    139.00,   1278.00,    846.00,   1113.00,    286.00
1760003507.51,      0.00,     60.00,    127.00,    533.00,    766.00,   2000.00,    239.00
1760003507.55,      0.00,     60.00,    145.00,    734.00,    757.00,   1045.00,    234.00
1760003507.59,      0.00,     60.00,    145.00,   1321.00,    706.00,    701.00,    236.00
1760003507.62,      0.00,     60.00,    145.00,    729.00,    681.00,    509.00,    231.00
1760003507.66,      0.00,     60.00,    142.00,    687.00,    643.00,    823.00,    234.00
1760003507.69,      0.00,     60.00,    142.00,    887.00,    570.00,    996.00,    227.00
1760003507.73,      0.00,     60.00,    142.00,    742.00,   1425.00,   1123.00,    231.00
1760003507.78,      0.00,     60.00,    142.00,    864.00,   2000.00,   2000.00,    242.00
1760003507.82,      0.00,     60.00,    142.00,    555.00,   1472.00,   1105.00,    245.00
1760003507.86,      0.00,     60.00,    142.00,    793.00,    415.00,    465.00,    219.00
