Tstamp,Str,Thr,RrLH,FrLH,Fr,FrRH,RrRH
1761027580.95,      0.00,     60.00,    595.00,    948.00,    908.00,    590.00,   2000.00
1761027581.03,      0.00,     60.00,    492.00,    926.00,    835.00,    403.00,   2000.00
1761027581.10,      0.00,     60.00,    652.00,   1030.00,    622.00,    460.00,    355.00
1761027581.17,      0.00,     60.00,    679.00,    656.00,    946.00,    299.00,    507.00
1761027581.24,      0.00,     60.00,    708.00,    840.00,    712.00,    771.00,    782.00
1761027581.31,      0.00,     60.00,    739.00,    241.00,    381.00,    738.00,    181.00
1761027581.39,      0.00,     60.00,    765.00,   1510.00,    669.00,    705.00,    707.00
1761027581.47,      0.00,     60.00,    734.00,    958.00,    984.00,    668.00,    673.00
1761027581.56,      0.00,     60.00,   1013.00,   1347.00,   1702.00,    544.00,    410.00
1761027581.63,   -100.00,     60.00,    855.00,    578.00,    544.00,   1064.00,    328.00
1761027581.70,   -100.00,     60.00,    736.00,    320.00,    496.00,    445.00,    604.00
1761027581.77,   -100.00,     60.00,    540.00,    761.00,    719.00,    912.00,    539.00
1761027581.85,      0.00,     60.00,    928.00,    466.00,   1040.00,    947.00,    484.00
1761027581.93,   -100.00,     60.00,    970.00,   1242.00,   1226.00,    892.00,    592.00
1761027582.02,   -100.00,     60.00,    735.00,    508.00,    975.00,    758.00,    576.00
1761027582.10,   -100.00,     60.00,   1147.00,    405.00,   1361.00,   1231.00,    577.00
1761027582.17,   -100.00,     60.00,    930.00,     84.00,   1163.00,    422.00,    353.00
1761027582.24,   -100.00,     60.00,   1091.00,    442.00,   1010.00,    808.00,    585.00
1761027582.32,    -42.00,     60.00,   1054.00,    546.00,   1155.00,    418.00,    585.00
1761027582.40,      0.00,     60.00,   1036.00,    547.00,   1083.00,    864.00,    556.00
1761027582.50,   -100.00,     60.00,   1037.00,   1210.00,   1140.00,   1755.00,    553.00
1761027582.58,   -100.00,     60.00,   1063.00,    115.00,    728.00,    486.00,    515.00
1761027582.65,   -100.00,     60.00,   1081.00,    581.00,   1093.00,    955.00,    513.00
1761027582.73,   -100.00,     60.00,   1050.00,    372.00,    749.00,   1066.00,    527.00
1761027582.81,   -100.00,     60.00,   1124.00,    723.00,    990.00,   2000.00,    320.00
1761027582.89,   -100.00,     60.00,   1121.00,    880.00,    886.00,   1124.00,    311.00
1761027582.97,      0.00,     60.00,   1138.00,    383.00,   1054.00,    803.00,    352.00
1761027583.04,      0.00,     60.00,   1183.00,    349.00,   1158.00,    570.00,    362.00
1761027583.10,      0.00,     60.00,    772.00,    576.00,    936.00,    348.00,    309.00
1761027583.18,      0.00,     60.00,    732.00,    715.00,   1553.00,   1004.00,    549.00
1761027583.26,      0.00,     60.00,    707.00,    273.00,    466.00,    759.00,    362.00
1761027583.33,   -100.00,     60.00,    707.00,    608.00,   1319.00,    906.00,    571.00
1761027583.41,   -100.00,     60.00,    634.00,    624.00,   1144.00,    744.00,    611.00
1761027583.50,      0.00,     60.00,    608.00,    588.00,   1964.00,    935.00,    626.00
1761027583.57,      0.00,     60.00,    573.00,    565.00,   1309.00,   1208.00,    645.00
1761027583.64,      0.00,     60.00,    552.00,    562.00,    447.00,    876.00,    644.00
1761027583.71,      0.00,     60.00,    543.00,    576.00,    663.00,    926.00,    372.00
1761027583.78,      0.00,     60.00,    543.00,    344.00,    977.00,    635.00,    638.00
1761027583.86,      0.00,     60.00,    766.00,    596.00,   1048.00,   1068.00,    639.00
1761027583.93,      0.00,     60.00,    554.00,    284.00,   1992.00,    466.00,    638.00
1761027584.01,      0.00,     60.00,    549.00,    435.00,   1048.00,    947.00,    348.00
1761027584.08,      0.00,     60.00,    550.00,    591.00,   1426.00,   1157.00,    634.00
1761027584.16,      0.00,     60.00,    550.00,    220.00,   1874.00,   1052.00,    628.00
1761027584.24,      0.00,     60.00,    554.00,    535.00,   1335.00,    989.00,    625.00
1761027584.31,      0.00,     60.00,    552.00,    624.00,    896.00,    871.00,    624.00
1761027584.39,      0.00,     60.00,    553.00,     88.00,   2000.00,    392.00,    635.00
1761027584.46,    -30.00,     60.00,    551.00,    938.00,   1354.00,    811.00,    625.00
1761027584.53,    -30.00,     60.00,    554.00,    484.00,    429.00,    538.00,    309.00
1761027584.60,      0.00,     60.00,    549.00,    164.00,    629.00,    740.00,    606.00
1761027584.69,   -100.00,     60.00,    394.00,   2000.00,   1239.00,    704.00,    630.00
