Tstamp,Str,Thr,RrLH,FrLH,Fr,FrRH,RrRH
1761026619.74,   -100.00,     60.00,   1097.00,    856.00,    551.00,   1096.00,    591.00
1761026619.81,    -82.00,     60.00,   1093.00,    354.00,    945.00,    465.00,    340.00
1761026619.88,   -100.00,     60.00,   1080.00,    354.00,    863.00,    648.00,    338.00
1761026619.95,   -100.00,     60.00,   1043.00,    800.00,    790.00,    437.00,   2000.00
1761026620.02,   -100.00,     60.00,   1034.00,    424.00,    718.00,    612.00,    341.00
1761026620.11,      0.00,     60.00,   1034.00,    662.00,   1337.00,   1022.00,   2000.00
1761026620.18,      0.00,     60.00,   1066.00,    452.00,    850.00,   1417.00,    716.00
1761026620.25,      0.00,     60.00,   1111.00,    550.00,    451.00,   1148.00,    733.00
1761026620.33,      0.00,     60.00,    557.00,    209.00,   1792.00,   1040.00,    748.00
1761026620.40,      0.00,     60.00,    527.00,    485.00,   1842.00,   1026.00,    769.00
1761026620.47,      0.00,     60.00,   1118.00,    316.00,    751.00,    957.00,    395.00
1761026620.55,   -100.00,     60.00,    445.00,    302.00,   1986.00,   1377.00,    835.00
1761026620.62,   -100.00,     60.00,    983.00,    358.00,    571.00,    886.00,    876.00
1761026620.68,   -100.00,     60.00,    370.00,    323.00,    553.00,   1227.00,    388.00
1761026620.75,   -100.00,     60.00,    984.00,    282.00,    450.00,    726.00,    251.00
1761026620.81,   -100.00,     60.00,    282.00,    282.00,    493.00,   1163.00,    231.00
1761026620.88,      0.00,     60.00,    287.00,    289.00,   1726.00,   1337.00,    228.00
1761026620.95,      0.00,     60.00,    236.00,    282.00,   1678.00,    664.00,    582.00
1761026621.01,      0.00,     60.00,    256.00,    496.00,    353.00,   1140.00,    224.00
1761026621.07,      0.00,     60.00,    290.00,    221.00,    367.00,    951.00,    557.00
1761026621.14,      0.00,     60.00,    306.00,    386.00,   2000.00,    906.00,    557.00
1761026621.22,    100.00,     60.00,    331.00,   1450.00,    981.00,    870.00,    616.00
1761026621.29,     24.00,     60.00,    366.00,    221.00,   2000.00,    713.00,    360.00
1761026621.36,      0.00,     60.00,    387.00,   1755.00,    834.00,    823.00,    807.00
1761026621.44,      0.00,     60.00,    407.00,    292.00,   1826.00,    808.00,    788.00
1761026621.51,      0.00,     60.00,    407.00,   1108.00,   1594.00,    802.00,    776.00
1761026621.58,      0.00,     60.00,    414.00,    346.00,    775.00,    656.00,    770.00
1761026621.66,      0.00,     60.00,    427.00,   2000.00,   1330.00,    929.00,    758.00
1761026621.72,      0.00,     60.00,    438.00,   1047.00,    907.00,    636.00,    395.00
1761026621.80,      0.00,     60.00,    434.00,    190.00,   1951.00,    822.00,    749.00
1761026621.87,      0.00,     60.00,    429.00,    249.00,   2000.00,   1130.00,    748.00
1761026621.95,      0.00,     60.00,    437.00,   2000.00,    518.00,   1530.00,    742.00
1761026622.01,      0.00,     60.00,    442.00,    250.00,    933.00,    675.00,    295.00
1761026622.09,      0.00,     60.00,    439.00,    697.00,   1748.00,   1030.00,    743.00
1761026622.16,      0.00,     60.00,    440.00,    247.00,   2000.00,    461.00,    647.00
1761026622.23,      0.00,     60.00,    429.00,    284.00,   2000.00,   1190.00,    765.00
1761026622.30,      0.00,     60.00,    433.00,    545.00,    353.00,   1181.00,    257.00
1761026622.37,      0.00,     60.00,    419.00,    250.00,   1945.00,   1047.00,    783.00
1761026622.43,      0.00,     60.00,    421.00,    241.00,    353.00,   1503.00,    228.00
1761026622.49,      0.00,     60.00,    427.00,    265.00,    694.00,    642.00,    233.00
1761026622.57,   -100.00,     60.00,    410.00,    945.00,   1629.00,   1039.00,    827.00
1761026622.65,      0.00,     60.00,    444.00,    898.00,   1477.00,   1073.00,    845.00
